"","agency_cd","location_id","datetime","parameter_cd","parameter_value"
"116","CDEC","DCV",2022-01-24,"20",178.916666666667
"117","CDEC","DCV",2022-01-25,"20",176.791666666667
"118","CDEC","DCV",2022-01-26,"20",172.458333333333
"119","CDEC","DCV",2022-01-27,"20",166.854166666667
"120","CDEC","DCV",2022-01-28,"20",161.75
"121","CDEC","DCV",2022-01-29,"20",158.0625
"122","CDEC","DCV",2022-01-30,"20",155.375
"123","CDEC","DCV",2022-01-31,"20",153.541666666667
"124","CDEC","DCV",2022-02-01,"20",151.375
"125","CDEC","DCV",2022-02-02,"20",147.833333333333
"126","CDEC","DCV",2022-02-03,"20",143.854166666667
"127","CDEC","DCV",2022-02-04,"20",140.854166666667
"128","CDEC","DCV",2022-02-05,"20",139.104166666667
"129","CDEC","DCV",2022-02-06,"20",138.604166666667
"130","CDEC","DCV",2022-02-07,"20",139.791666666667
"131","CDEC","DCV",2022-02-08,"20",141.354166666667
"132","CDEC","DCV",2022-02-09,"20",436.824175824176
"133","CDEC","DCV",2022-02-10,"20",159.416666666667
"134","CDEC","DCV",2022-02-11,"20",187.270833333333
"135","CDEC","DCV",2022-02-12,"20",205.291666666667
"136","CDEC","DCV",2022-02-13,"20",209.802083333333
"137","CDEC","DCV",2022-02-14,"20",211.34375
"138","CDEC","DCV",2022-02-15,"20",213.114583333333
"139","CDEC","DCV",2022-02-16,"20",200.885416666667
"140","CDEC","DCV",2022-02-17,"20",191.5
"141","CDEC","DCV",2022-02-18,"20",183.71875
"142","CDEC","DCV",2022-02-19,"20",183.21875
"143","CDEC","DCV",2022-02-20,"20",184.666666666667
"144","CDEC","DCV",2022-02-21,"20",185.104166666667
"145","CDEC","DCV",2022-02-22,"20",178.302083333333
"146","CDEC","DCV",2022-02-23,"20",166.65625
"147","CDEC","DCV",2022-02-24,"20",156.760869565217
"148","CDEC","DCV",2022-02-25,"20",152.927083333333
"149","CDEC","DCV",2022-02-26,"20",148.46875
"150","CDEC","DCV",2022-02-27,"20",145.458333333333
"151","CDEC","DCV",2022-02-28,"20",146.520833333333
"152","CDEC","DCV",2022-03-01,"20",155.489583333333
"153","CDEC","DCV",2022-03-02,"20",163.770833333333
"154","CDEC","DCV",2022-03-03,"20",172.5
"155","CDEC","DCV",2022-03-04,"20",175.885416666667
"156","CDEC","DCV",2022-03-05,"20",192.864583333333
"157","CDEC","DCV",2022-03-06,"20",177.625
"158","CDEC","DCV",2022-03-07,"20",165.614583333333
"159","CDEC","DCV",2022-03-08,"20",159.354166666667
"160","CDEC","DCV",2022-03-09,"20",161.479166666667
"161","CDEC","DCV",2022-03-10,"20",164.197916666667
"162","CDEC","DCV",2022-03-11,"20",156.46875
"163","CDEC","DCV",2022-03-12,"20",154.677083333333
"164","CDEC","DCV",2022-03-13,"20",158.239130434783
"165","CDEC","DCV",NA,"20",155
"166","CDEC","DCV",2022-03-14,"20",168.041666666667
"167","CDEC","DCV",2022-03-15,"20",213.291666666667
"168","CDEC","DCV",2022-03-16,"20",291.572916666667
"169","CDEC","DCV",2022-03-17,"20",242.020833333333
"170","CDEC","DCV",2022-03-18,"20",227.34375
"171","CDEC","DCV",2022-03-19,"20",223.729166666667
"172","CDEC","DCV",2022-03-20,"20",217.802083333333
"173","CDEC","DCV",2022-03-21,"20",204.052083333333
"174","CDEC","DCV",2022-03-22,"20",214.833333333333
"175","CDEC","DCV",2022-03-23,"20",247.864583333333
"176","CDEC","DCV",2022-03-24,"20",263.166666666667
"177","CDEC","DCV",2022-03-25,"20",262.145833333333
"178","CDEC","DCV",2022-03-26,"20",253.864583333333
"179","CDEC","DCV",2022-03-27,"20",246.010416666667
"180","CDEC","DCV",2022-03-28,"20",244.614583333333
"181","CDEC","DCV",2022-03-29,"20",236.760416666667
"182","CDEC","DCV",2022-03-30,"20",222.645833333333
"183","CDEC","DCV",2022-03-31,"20",215.6875
"184","CDEC","DCV",2022-04-01,"20",204.78125
"185","CDEC","DCV",2022-04-02,"20",195.989583333333
"186","CDEC","DCV",2022-04-03,"20",188.614583333333
"187","CDEC","DCV",2022-04-04,"20",182.010416666667
"188","CDEC","DCV",2022-04-05,"20",177.625
"189","CDEC","DCV",2022-04-06,"20",171.479166666667
"190","CDEC","DCV",2022-04-07,"20",165.916666666667
"191","CDEC","DCV",2022-04-08,"20",165.864583333333
"192","CDEC","DCV",2022-04-09,"20",166.239583333333
"193","CDEC","DCV",2022-04-10,"20",160.604166666667
"194","CDEC","DCV",2022-04-11,"20",161.59375
"195","CDEC","DCV",2022-04-12,"20",169.729166666667
"196","CDEC","DCV",2022-04-13,"20",159.958333333333
"197","CDEC","DCV",2022-04-14,"20",166.916666666667
"198","CDEC","DCV",2022-04-15,"20",231.104166666667
"199","CDEC","DCV",2022-04-16,"20",305.208333333333
"200","CDEC","DCV",2022-04-17,"20",386.895833333333
"201","CDEC","DCV",2022-04-18,"20",282.8125
"202","CDEC","DCV",2022-04-19,"20",431.572916666667
"203","CDEC","DCV",2022-04-20,"20",418.260416666667
"204","CDEC","DCV",2022-04-21,"20",494.979166666667
"205","CDEC","DCV",2022-04-22,"20",487.8125
"206","CDEC","DCV",2022-04-23,"20",403.729166666667
"207","CDEC","DCV",2022-04-24,"20",354.020833333333
"208","CDEC","DCV",2022-04-25,"20",325.333333333333
"209","CDEC","DCV",2022-04-26,"20",308.15625
"210","CDEC","DCV",2022-04-27,"20",293.34375
"211","CDEC","DCV",2022-04-28,"20",277.9375
"212","CDEC","DCV",2022-04-29,"20",259.020833333333
"213","CDEC","DCV",2022-04-30,"20",245.989583333333
"214","CDEC","DCV",2022-05-01,"20",238.9375
"215","CDEC","DCV",2022-05-02,"20",227.385416666667
"216","CDEC","DCV",2022-05-03,"20",218.385416666667
"217","CDEC","DCV",2022-05-04,"20",210.510416666667
"218","CDEC","DCV",2022-05-05,"20",205.895833333333
"219","CDEC","DCV",2022-05-06,"20",204.479166666667
"220","CDEC","DCV",2022-05-07,"20",201.53125
"221","CDEC","DCV",2022-05-08,"20",196.583333333333
"222","CDEC","DCV",2022-05-09,"20",205.729166666667
"223","CDEC","DCV",2022-05-10,"20",211.416666666667
"224","CDEC","DCV",2022-05-11,"20",204.697916666667
"225","CDEC","DCV",2022-05-12,"20",195.84375
"226","CDEC","DCV",2022-05-13,"20",189.270833333333
"227","CDEC","DCV",2022-05-14,"20",186.0625
"228","CDEC","DCV",2022-05-15,"20",181.270833333333
"229","CDEC","DCV",2022-05-16,"20",177.802083333333
"230","CDEC","DCV",2022-05-17,"20",175.645833333333
"231","CDEC","DCV",2022-05-18,"20",172.302083333333
"232","CDEC","DCV",2022-05-19,"20",169.895833333333
"233","CDEC","DCV",2022-05-20,"20",167.677083333333
"234","CDEC","DCV",2022-05-21,"20",166.802083333333
"235","CDEC","DCV",2022-05-22,"20",163.5625
"236","CDEC","DCV",2022-05-23,"20",161.833333333333
"237","CDEC","DCV",2022-05-24,"20",160.020833333333
"238","CDEC","DCV",2022-05-25,"20",158.541666666667
"239","CDEC","DCV",2022-05-26,"20",157
"240","CDEC","DCV",2022-05-27,"20",156.604166666667
"241","CDEC","DCV",2022-05-28,"20",158.541666666667
"242","CDEC","DCV",2022-05-29,"20",169.104166666667
"243","CDEC","DCV",2022-05-30,"20",166.28125
"244","CDEC","DCV",2022-05-31,"20",157.125
"245","CDEC","DCV",2022-06-01,"20",153.03125
"246","CDEC","DCV",2022-06-02,"20",150.333333333333
"247","CDEC","DCV",2022-06-03,"20",147.791666666667
"248","CDEC","DCV",2022-06-04,"20",148.354166666667
"249","CDEC","DCV",2022-06-05,"20",168.916666666667
"250","CDEC","DCV",2022-06-06,"20",182.197916666667
"251","CDEC","DCV",2022-06-07,"20",157.416666666667
"252","CDEC","DCV",2022-06-08,"20",148.333333333333
"253","CDEC","DCV",2022-06-09,"20",134.697916666667
"254","CDEC","DCV",2022-06-10,"20",91.5520833333333
"255","CDEC","DCV",2022-06-11,"20",88.1354166666667
"256","CDEC","DCV",2022-06-12,"20",87.3020833333333
"257","CDEC","DCV",2022-06-13,"20",151.864583333333
"258","CDEC","DCV",2022-06-14,"20",122.625
"259","CDEC","DCV",2022-06-15,"20",96.4895833333333
"260","CDEC","DCV",2022-06-16,"20",88.21875
"261","CDEC","DCV",2022-06-17,"20",83.5625
"262","CDEC","DCV",2022-06-18,"20",96.65625
"263","CDEC","DCV",2022-06-19,"20",102.75
"264","CDEC","DCV",2022-06-20,"20",88.4583333333333
"265","CDEC","DCV",2022-06-21,"20",79.3958333333333
"266","CDEC","DCV",2022-06-22,"20",73.0416666666667
"267","CDEC","DCV",2022-06-23,"20",68.25
"268","CDEC","DCV",2022-06-24,"20",64.5208333333333
"269","CDEC","DCV",2022-06-25,"20",60.6979166666667
"270","CDEC","DCV",2022-06-26,"20",57.3645833333333
"271","CDEC","DCV",2022-06-27,"20",55.25
"272","CDEC","DCV",2022-06-28,"20",53.2291666666667
"273","CDEC","DCV",2022-06-29,"20",51.5104166666667
"274","CDEC","DCV",2022-06-30,"20",51
